0107,12/16/2019 03:25:02.647,8551.00,8553.00,8549.75,8553.00
0108,12/16/2019 03:27:55.902,8552.00,8554.00,8551.25,8554.00
0109,12/16/2019 03:30:00.262,8553.00,8554.75,8551.00,8551.00
0110,12/16/2019 03:30:27.306,8552.00,8554.00,8550.50,8554.00
0111,12/16/2019 03:30:35.488,8553.00,8555.00,8553.00,8555.00
0112,12/16/2019 03:30:36.127,8554.00,8556.00,8554.00,8556.00
0113,12/16/2019 03:49:37.154,8555.00,8557.00,8553.00,8553.00
0114,12/16/2019 03:49:46.446,8554.00,8554.00,8552.00,8552.00
0115,12/16/2019 03:51:32.027,8553.00,8555.00,8551.25,8555.00
0116,12/16/2019 03:51:37.907,8554.00,8556.00,8554.00,8556.00
0117,12/16/2019 03:51:38.766,8555.00,8557.00,8555.00,8557.00
0118,12/16/2019 03:52:52.858,8556.00,8558.00,8556.00,8558.00
0119,12/16/2019 03:55:04.663,8557.00,8558.75,8555.00,8555.00
0120,12/16/2019 03:56:27.992,8556.00,8556.00,8554.00,8554.00
0121,12/16/2019 03:57:08.191,8555.00,8555.00,8553.00,8553.00
0122,12/16/2019 04:01:20.194,8554.00,8554.75,8552.00,8552.00
0123,12/16/2019 04:03:03.464,8553.00,8553.00,8551.00,8551.00
0124,12/16/2019 04:21:41.987,8552.00,8554.00,8550.25,8554.00
0125,12/16/2019 04:30:05.054,8553.00,8554.25,8551.00,8551.00
0126,12/16/2019 04:40:54.234,8552.00,8554.00,8550.50,8554.00
0127,12/16/2019 04:43:13.743,8553.00,8555.00,8553.00,8555.00
0128,12/16/2019 05:14:09.148,8554.00,8555.75,8552.00,8552.00
0129,12/16/2019 05:14:59.090,8553.00,8553.00,8551.00,8551.00
0130,12/16/2019 05:15:00.559,8552.00,8552.00,8550.00,8550.00
0131,12/16/2019 05:15:03.476,8551.00,8551.00,8549.00,8549.00
0132,12/16/2019 05:32:07.396,8550.00,8552.00,8548.50,8552.00
0133,12/16/2019 05:33:01.015,8551.00,8553.00,8551.00,8553.00
0134,12/16/2019 05:41:15.620,8552.00,8554.00,8551.75,8554.00
0135,12/16/2019 05:44:27.779,8553.00,8554.25,8551.00,8551.00
0136,12/16/2019 05:45:24.877,8552.00,8552.00,8550.00,8550.00
0137,12/16/2019 05:50:12.640,8551.00,8551.00,8549.00,8549.00
0138,12/16/2019 05:51:29.441,8550.00,8550.00,8548.00,8548.00
0139,12/16/2019 06:02:00.811,8549.00,8551.00,8547.50,8551.00
0140,12/16/2019 06:03:51.802,8550.00,8552.00,8550.00,8552.00
0141,12/16/2019 06:06:36.700,8551.00,8553.00,8550.50,8553.00
0142,12/16/2019 06:06:52.830,8552.00,8554.00,8552.00,8554.00
0143,12/16/2019 06:06:53.340,8553.00,8555.00,8553.00,8555.00
0144,12/16/2019 06:07:13.175,8554.00,8556.00,8554.00,8556.00
0145,12/16/2019 06:07:18.841,8555.00,8557.00,8555.00,8557.00
0146,12/16/2019 06:07:18.857,8556.00,8558.00,8556.00,8558.00
0147,12/16/2019 06:09:28.457,8557.00,8558.50,8555.00,8555.00
0148,12/16/2019 06:48:46.798,8556.00,8558.00,8554.25,8558.00
0149,12/16/2019 07:00:02.355,8557.00,8558.25,8555.00,8555.00
0150,12/16/2019 07:16:03.728,8556.00,8558.00,8554.75,8558.00
0151,12/16/2019 07:17:33.715,8557.00,8559.00,8557.00,8559.00
0152,12/16/2019 07:17:40.791,8558.00,8560.00,8558.00,8560.00
0153,12/16/2019 07:18:32.788,8559.00,8561.00,8559.00,8561.00
0154,12/16/2019 07:29:37.851,8560.00,8562.00,8559.50,8562.00
0155,12/16/2019 07:43:53.652,8561.00,8563.00,8559.75,8563.00
0156,12/16/2019 07:43:53.658,8562.00,8564.00,8562.00,8564.00
0157,12/16/2019 07:44:28.563,8563.00,8565.00,8561.00,8561.00
0158,12/16/2019 07:54:55.625,8562.00,8564.00,8560.50,8564.00
0159,12/16/2019 07:55:01.678,8563.00,8565.00,8563.00,8565.00
0160,12/16/2019 07:57:58.703,8564.00,8566.00,8564.00,8566.00
0161,12/16/2019 08:01:18.536,8565.00,8567.00,8564.25,8567.00
0162,12/16/2019 08:01:23.979,8566.00,8568.00,8566.00,8568.00
0163,12/16/2019 08:02:01.841,8567.00,8569.00,8567.00,8569.00
0164,12/16/2019 08:05:29.364,8568.00,8569.25,8566.00,8566.00
0165,12/16/2019 08:10:03.366,8567.00,8567.00,8565.00,8565.00
0166,12/16/2019 08:16:45.962,8566.00,8568.00,8564.75,8568.00
0167,12/16/2019 08:17:11.538,8567.00,8569.00,8567.00,8569.00
0168,12/16/2019 08:17:11.765,8568.00,8570.00,8568.00,8570.00
0169,12/16/2019 08:19:00.504,8569.00,8571.00,8567.00,8567.00
0170,12/16/2019 08:22:28.881,8568.00,8568.00,8566.00,8566.00
0171,12/16/2019 08:30:54.384,8567.00,8569.00,8565.50,8569.00
0172,12/16/2019 08:31:10.075,8568.00,8570.00,8568.00,8570.00
0173,12/16/2019 08:31:42.014,8569.00,8571.00,8569.00,8571.00
0174,12/16/2019 08:31:45.202,8570.00,8572.00,8570.00,8572.00
0175,12/16/2019 08:35:01.754,8571.00,8572.50,8569.00,8569.00
0176,12/16/2019 08:35:44.099,8570.00,8570.00,8568.00,8568.00
0177,12/16/2019 08:36:32.431,8569.00,8569.00,8567.00,8567.00
0178,12/16/2019 08:47:49.820,8568.00,8570.00,8566.75,8570.00
0179,12/16/2019 08:48:30.035,8569.00,8571.00,8569.00,8571.00
0180,12/16/2019 08:49:02.904,8570.00,8572.00,8570.00,8572.00
0181,12/16/2019 08:49:03.680,8571.00,8573.00,8571.00,8573.00
0182,12/16/2019 08:49:46.829,8572.00,8574.00,8571.50,8574.00
0183,12/16/2019 08:52:03.421,8573.00,8574.25,8571.00,8571.00
0184,12/16/2019 09:01:31.741,8572.00,8574.00,8570.00,8574.00
0185,12/16/2019 09:02:02.777,8573.00,8575.00,8573.00,8575.00
0186,12/16/2019 09:12:21.817,8574.00,8576.00,8572.00,8576.00
0187,12/16/2019 09:29:12.407,8575.00,8577.00,8573.00,8573.00
0188,12/16/2019 09:29:53.295,8574.00,8574.50,8572.00,8572.00
0189,12/16/2019 09:30:01.201,8573.00,8575.00,8571.25,8575.00
0190,12/16/2019 09:30:17.990,8574.00,8575.75,8572.00,8572.00
0191,12/16/2019 09:30:31.402,8573.00,8575.00,8571.50,8575.00
0192,12/16/2019 09:30:34.029,8574.00,8576.00,8574.00,8576.00
0193,12/16/2019 09:30:34.826,8575.00,8577.00,8575.00,8577.00
0194,12/16/2019 09:30:34.826,8576.00,8578.00,8576.00,8578.00
0195,12/16/2019 09:30:48.838,8577.00,8579.00,8576.00,8579.00
0196,12/16/2019 09:30:57.208,8578.00,8580.00,8577.75,8580.00
0197,12/16/2019 09:31:02.141,8579.00,8581.00,8579.00,8581.00
0198,12/16/2019 09:31:07.668,8580.00,8582.00,8580.00,8582.00
0199,12/16/2019 09:31:32.585,8581.00,8583.00,8579.50,8583.00
0200,12/16/2019 09:32:30.061,8582.00,8584.00,8580.50,8584.00
0201,12/16/2019 09:32:54.923,8583.00,8584.75,8581.00,8581.00
0202,12/16/2019 09:33:00.655,8582.00,8582.00,8580.00,8580.00
0203,12/16/2019 09:33:07.740,8581.00,8583.00,8579.75,8583.00
0204,12/16/2019 09:33:42.927,8582.00,8584.00,8580.25,8584.00
0205,12/16/2019 09:33:44.011,8583.00,8585.00,8583.00,8585.00
0206,12/16/2019 09:33:44.011,8584.00,8586.00,8584.00,8586.00
0207,12/16/2019 09:34:00.073,8585.00,8586.25,8583.00,8583.00
0208,12/16/2019 09:34:02.975,8584.00,8584.00,8582.00,8582.00
0209,12/16/2019 09:34:07.990,8583.00,8583.00,8581.00,8581.00
0210,12/16/2019 09:34:15.293,8582.00,8584.00,8580.00,8584.00
0211,12/16/2019 09:34:18.074,8583.00,8585.00,8583.00,8585.00
0212,12/16/2019 09:34:32.022,8584.00,8586.00,8584.00,8586.00
0213,12/16/2019 09:34:44.666,8585.00,8587.00,8585.00,8587.00
0214,12/16/2019 09:34:57.323,8586.00,8587.25,8584.00,8584.00
0215,12/16/2019 09:35:36.307,8585.00,8587.00,8583.75,8587.00
0216,12/16/2019 09:35:41.644,8586.00,8588.00,8586.00,8588.00
0217,12/16/2019 09:35:59.839,8587.00,8588.25,8585.00,8585.00
0218,12/16/2019 09:36:09.112,8586.00,8586.00,8584.00,8584.00
0219,12/16/2019 09:36:11.839,8585.00,8585.00,8583.00,8583.00
0220,12/16/2019 09:37:12.529,8584.00,8586.00,8582.00,8586.00
0221,12/16/2019 09:37:19.460,8585.00,8587.00,8585.00,8587.00
0222,12/16/2019 09:37:21.527,8586.00,8588.00,8586.00,8588.00
0223,12/16/2019 09:37:40.802,8587.00,8589.00,8587.00,8589.00
0224,12/16/2019 09:38:25.433,8588.00,8590.00,8586.75,8590.00
0225,12/16/2019 09:39:48.631,8589.00,8590.25,8587.00,8587.00
0226,12/16/2019 09:39:53.296,8588.00,8588.00,8586.00,8586.00
0227,12/16/2019 09:41:03.475,8587.00,8589.00,8585.00,8589.00
0228,12/16/2019 09:41:06.340,8588.00,8590.00,8588.00,8590.00
0229,12/16/2019 09:41:31.167,8589.00,8591.00,8588.25,8591.00
0230,12/16/2019 09:41:31.168,8590.00,8592.00,8590.00,8592.00
0231,12/16/2019 09:42:24.058,8591.00,8593.00,8590.50,8593.00
0232,12/16/2019 09:42:37.297,8592.00,8594.00,8592.00,8594.00
0233,12/16/2019 09:44:06.738,8593.00,8594.50,8591.00,8591.00
0234,12/16/2019 09:44:11.582,8592.00,8592.00,8590.00,8590.00
0235,12/16/2019 09:44:20.638,8591.00,8591.00,8589.00,8589.00
0236,12/16/2019 09:44:29.744,8590.00,8590.00,8588.00,8588.00
0237,12/16/2019 09:44:54.865,8589.00,8591.00,8587.25,8591.00
0238,12/16/2019 09:45:00.549,8590.00,8592.00,8589.25,8592.00
0239,12/16/2019 09:45:01.164,8591.00,8593.00,8591.00,8593.00
0240,12/16/2019 09:45:17.514,8592.00,8594.00,8590.50,8594.00
0241,12/16/2019 09:45:24.713,8593.00,8595.00,8591.75,8595.00
0242,12/16/2019 09:45:34.771,8594.00,8596.00,8593.50,8596.00
0243,12/16/2019 09:45:52.697,8595.00,8597.00,8595.00,8597.00
0244,12/16/2019 09:46:37.689,8596.00,8598.00,8595.25,8598.00
0245,12/16/2019 09:46:48.202,8597.00,8599.00,8597.00,8599.00
0246,12/16/2019 09:47:29.020,8598.00,8600.00,8596.75,8600.00
0247,12/16/2019 09:47:30.221,8599.00,8601.00,8599.00,8601.00
0248,12/16/2019 09:47:51.869,8600.00,8602.00,8599.50,8602.00
0249,12/16/2019 09:48:00.342,8601.00,8603.00,8601.00,8603.00
0250,12/16/2019 09:49:10.361,8602.00,8604.00,8600.00,8600.00
0251,12/16/2019 09:49:27.509,8601.00,8602.25,8599.00,8599.00
0252,12/16/2019 09:49:36.039,8600.00,8600.00,8598.00,8598.00
0253,12/16/2019 09:49:51.735,8599.00,8599.00,8597.00,8597.00
0254,12/16/2019 09:50:09.213,8598.00,8600.00,8596.75,8600.00
0255,12/16/2019 09:52:21.748,8599.00,8601.00,8597.25,8601.00
0256,12/16/2019 09:52:51.319,8600.00,8602.00,8600.00,8602.00
0257,12/16/2019 09:54:30.580,8601.00,8603.00,8599.00,8599.00
0258,12/16/2019 09:55:02.892,8600.00,8600.00,8598.00,8598.00
0259,12/16/2019 09:55:44.657,8599.00,8599.00,8597.00,8597.00
0260,12/16/2019 09:56:05.613,8598.00,8598.50,8596.00,8596.00
0261,12/16/2019 09:56:35.799,8597.00,8597.00,8595.00,8595.00
0262,12/16/2019 09:57:11.165,8596.00,8596.50,8594.00,8594.00
0263,12/16/2019 10:00:00.352,8595.00,8597.00,8593.00,8597.00
